Ewe/V,<I>/mA
-0.39771304,9.720991815979775e-05
-0.39721608,0.0001001235183408695
-0.39672402,0.0001027616838621698
-0.39623433,0.0001053556857087737
-0.39577585,0.0001081569152524436
-0.39325869,0.0001220610538243069
-0.39073825,0.0001354947592315303
-0.39023337,0.0001380328179005086
-0.38976523,0.0001407350835641559
-0.38926148,0.0001434634620838764
-0.3887583,0.0001461461907907771
-0.38825881,0.0001489510493263011
-0.38774636,0.00015159745576225
-0.38726017,0.0001541782709224476
-0.38674331,0.0001568240966628733
-0.3862533,0.0001593961957984946
-0.38574761,0.000161950798108728
-0.38526967,0.0001646209319844721
-0.38476935,0.0001673441304909065
-0.38427493,0.0001700027993070665
-0.38377881,0.0001725568797694517
-0.38327649,0.0001751207838188496
-0.3827526,0.0001775516197321191
-0.3822293,0.0001799970922615176
-0.38173378,0.0001825567690796146
-0.38122922,0.0001854908845483863
-0.38072079,0.0001881708973525305
-0.3802202,0.0001907066636737944
-0.37974975,0.000193246546654406
-0.37924212,0.0001957862185817173
-0.37874898,0.0001983952754556059
-0.37823948,0.0002010139509096677
-0.37774736,0.000203613589765542
-0.37725401,0.0002063337592685634
-0.37676197,0.0002090944999508819
-0.37627387,0.0002116854939905096
-0.37574673,0.0002141668742802298
-0.37524763,0.0002166579700955233
-0.37476063,0.0002191866526994063
-0.37425324,0.0002218408238754592
-0.37374398,0.0002245142116037286
-0.3732551,0.0002271679750265295
-0.37275574,0.0002298979019946653
-0.37223351,0.0002325232781004161
-0.37173998,0.0002350020863728028
-0.37124848,0.0002375486710998668
-0.37075981,0.0002402645756471128
-0.37026387,0.0002428731613139416
-0.36974692,0.0002455994589480623
-0.369243,0.0002481803835339503
-0.36873689,0.0002507168375679491
-0.36824778,0.000253384520369257
-0.36772889,0.0002560807019849395
-0.36726207,0.0002587384460639459
-0.3667613,0.0002613924790242717
-0.36626047,0.0002640561654145648
-0.36576921,0.0002666221089047769
-0.36526757,0.0002691367492136344
-0.36479563,0.0002717083344342206
-0.36428827,0.0002745726371897569
-0.36375499,0.0002773628007330612
-0.36326334,0.000280007130680025
-0.36275998,0.0002827031927086802
