time/s,Ewe/V
251453.6503435676,-0.24329889
251483.6503482615,-0.24339053
251513.6503529553,-0.24348979
251543.6503576492,-0.24324544
251573.6503623431,-0.24329507
251603.6503670369,-0.24342871
251633.6503717308,-0.24337144
251663.6503764247,-0.24335998
251693.6503811185,-0.24309272
251723.6503858124,-0.24313854
251753.6503905063,-0.24309272
251783.6503952001,-0.24318434
251813.650399894,-0.24321872
251843.6504045879,-0.24309655
251873.6504092817,-0.24306217
251903.6504139756,-0.24300109
251933.6504186695,-0.24321872
251963.6504233633,-0.24298581
251993.6504280572,-0.24336761
252023.650432751,-0.24304309
252053.6504374449,-0.24304689
252083.6504421383,-0.24298581
252113.6504468322,-0.242982
252143.650451526,-0.24303928
252173.6504562199,-0.24305072
252203.6504609138,-0.2430049
252233.6504656076,-0.24318434
252263.6504703015,-0.24309653
252293.6504749954,-0.24311563
252323.6504796892,-0.24297054
252353.6504843831,-0.24291328
252383.650489077,-0.24317671
252413.6504937708,-0.24347834
252443.6504984647,-0.2434707
252473.6505031586,-0.24339052
252503.6505078524,-0.24347834
252533.6505125463,-0.24345161
252563.6505172402,-0.24350888
252593.650521934,-0.24353944
252623.6505266279,-0.24332944
252653.6505313218,-0.2435127
252683.6505360156,-0.24348597
252713.6505407095,-0.24354707
252743.6505454034,-0.24373415
252773.6505500972,-0.24372652
252803.6505547911,-0.24374561
252833.650559485,-0.24358524
252863.6505641788,-0.24352416
252893.6505688727,-0.24352033
252923.6505735666,-0.2438105
252953.6505782604,-0.24370742
252983.6505829543,-0.24352416
253013.6505876482,-0.24360433
253043.650592342,-0.24379525
253073.6505970359,-0.24378379
253103.6506017298,-0.24377233
253133.6506064236,-0.24372652
253163.6506111175,-0.24374941
253193.6506158113,-0.24382959
253223.6506205052,-0.24381433
253253.6506251991,-0.24392505
253283.6506298929,-0.24383724
253313.6506345868,-0.24396323
253343.6506392802,-0.24389069
253373.6506439741,-0.24403577
253403.6506486679,-0.24403195
253433.6506533618,-0.24403197
253463.6506580557,-0.24416941
253493.6506627495,-0.24403195
253523.6506674434,-0.24400522
253553.6506721373,-0.24395178
253583.6506768311,-0.24405104
253613.650681525,-0.24408923
253643.6506862189,-0.24403197
253673.6506909127,-0.24407777
253703.6506956066,-0.24408922
253733.6507003005,-0.24412359
253763.6507049943,-0.24424577
253793.6507096882,-0.24413887
253823.6507143821,-0.24428394
253853.6507190759,-0.2440854
253883.6507237698,-0.24414648
253913.6507284637,-0.24405485
253943.6507331575,-0.24398232
253973.6507378514,-0.2440854
254003.6507425453,-0.24405868
254033.6507472391,-0.24429157
254063.650751933,-0.24440612
254093.6507566269,-0.24445957
254123.6507613207,-0.2444023
254153.6507660146,-0.24456647
254183.6507707085,-0.24457411
254213.6507754023,-0.24458174
254243.6507800962,-0.24454357
254273.6507847901,-0.24465811
254303.6507894839,-0.24484518
254333.6507941778,-0.24481846
254363.6507988716,-0.24482991
254393.6508035655,-0.24492918
254423.6508082594,-0.24483374
254453.6508129532,-0.24480318
254483.6508176471,-0.24481465
254513.650822341,-0.24464284
254543.6508270348,-0.24482228
254573.6508317287,-0.24472684
254603.6508364226,-0.24487954
254633.650841116,-0.2447421
254663.6508458098,-0.24487191
254693.6508505037,-0.24471155
254723.6508551976,-0.24473447
254753.6508598914,-0.24494065
254783.6508645853,-0.24479938
254813.6508692792,-0.24475737
254843.650873973,-0.24467339
254873.6508786669,-0.24479938
254903.6508833608,-0.24473447
254933.6508880546,-0.24480702
254963.6508927485,-0.24482992
254993.6508974424,-0.24481083
255023.6509021362,-0.24481846
255053.6509068301,-0.24494445
255083.650911524,-0.24496736
255113.6509162178,-0.24492155
255143.6509209117,-0.245059
255173.6509256056,-0.24503991
255203.6509302994,-0.24492155
255233.6509349933,-0.24510863
255263.6509396872,-0.24502082
255293.650944381,-0.24507046
255323.6509490749,-0.24502845
255353.6509537688,-0.24524227
255383.6509584626,-0.24515063
255413.6509631565,-0.24512772
255443.6509678504,-0.24521554
255473.6509725442,-0.24535298
255503.6509772381,-0.24523844
255533.6509819319,-0.24526136
255563.6509866258,-0.24529189
255593.6509913197,-0.24532627
255623.6509960135,-0.2453759
255653.6510007074,-0.24565843
255683.6510054013,-0.2455477
255713.6510100951,-0.24570806
255743.651014789,-0.2455897
255773.6510194829,-0.24570806
255803.6510241767,-0.24573861
255833.6510288706,-0.24570043
255863.6510335645,-0.24577297
255893.6510382579,-0.24587606
255923.6510429517,-0.24599059
255953.6510476456,-0.24597913
255983.6510523395,-0.24603641
256013.6510570333,-0.24607077
256043.6510617272,-0.24620059
256073.6510664211,-0.24612422
256103.6510711149,-0.24619678
256133.6510758088,-0.24607077
256163.6510805027,-0.24620822
256193.6510851965,-0.24634948
256223.6510898904,-0.24620822
256253.6510945843,-0.24630366
256283.6510992781,-0.24635713
256313.651103972,-0.24615477
256343.6511086659,-0.24620822
256373.6511133597,-0.24634567
256403.6511180536,-0.24632658
256433.6511227475,-0.24642204
256463.6511274413,-0.2462884
256493.6511321352,-0.24628459
256523.6511368291,-0.24630368
256553.6511415229,-0.24618913
256583.6511462168,-0.24623877
256613.6511509106,-0.24625404
256643.6511556045,-0.24634567
256673.6511602984,-0.24621585
256703.6511649922,-0.2464564
256733.6511696861,-0.2462464
256763.65117438,-0.24644494
256793.6511790738,-0.2464373
256823.6511837677,-0.2463953
256853.6511884616,-0.24638385
256883.6511931554,-0.24655184
256913.6511978493,-0.24652512
256943.6512025432,-0.24651365
256973.651207237,-0.24660912
257003.6512119309,-0.24653657
257033.6512166248,-0.24652512
257063.6512213186,-0.24666639
257093.6512260125,-0.24650985
257123.6512307064,-0.24661675
257153.6512354002,-0.24680765
257183.6512400936,-0.24663965
257213.6512447875,-0.24685346
257243.6512494814,-0.24699473
257273.6512541752,-0.2467542
257303.6512588691,-0.24668548
257333.651263563,-0.24668548
257363.6512682568,-0.24717417
257393.6512729507,-0.24708255
257423.6512776446,-0.24701001
257453.6512823384,-0.24691837
257483.6512870323,-0.24705583
257513.6512917262,-0.24723145
257543.65129642,-0.24721999
257573.6513011139,-0.24723144
257603.6513058078,-0.24709401
257633.6513105016,-0.2471818
257663.6513151955,-0.24720472
257693.6513198894,-0.24710546
257723.6513245832,-0.24718945
257753.6513292771,-0.24709782
257783.6513339709,-0.24717417
257813.6513386648,-0.24710163
257843.6513433587,-0.24716654
257873.6513480525,-0.24709401
257903.6513527464,-0.24716273
257933.6513574403,-0.24717417
257963.6513621341,-0.24722764
257993.651366828,-0.24720472
258023.6513715219,-0.247262
258053.6513762157,-0.24730399
258083.6513809096,-0.24727345
258113.6513856035,-0.24741089
258143.6513902973,-0.24753308
258173.6513949912,-0.24760944
258203.6513996851,-0.24768198
258233.6514043789,-0.24791107
258263.6514090728,-0.24793778
258293.6514137667,-0.24786904
258323.6514184605,-0.24802941
258353.6514231544,-0.24811724
258383.6514278483,-0.24804468
258413.6514325421,-0.24810195
258443.651437236,-0.24822032
258473.6514419294,-0.24835013
258503.6514466233,-0.24837685
258533.6514513171,-0.24844176
258563.651456011,-0.24851048
258593.6514607049,-0.24849521
258623.6514653987,-0.24856013
258653.6514700926,-0.24839212
258683.6514747865,-0.24837303
258713.6514794803,-0.24839212
258743.6514841742,-0.24852575
258773.6514888681,-0.24852575
258803.6514935619,-0.24857157
258833.6514982558,-0.24845703
258863.6515029497,-0.24850665
258893.6515076435,-0.24847995
258923.6515123374,-0.24868611
258953.6515170312,-0.24861738
258983.6515217251,-0.24849521
259013.651526419,-0.24854484
259043.6515311128,-0.24870902
259073.6515358067,-0.24852957
259103.6515405006,-0.24857539
259133.6515451944,-0.24858303
259163.6515498883,-0.24856012
259193.6515545822,-0.24860212
259223.651559276,-0.24878156
259253.6515639699,-0.24868231
259283.6515686638,-0.2485792
259313.6515733576,-0.24849521
259343.6515780515,-0.24859831
259373.6515827454,-0.24872047
259403.6515874392,-0.24875866
259433.6515921331,-0.24889991
259463.651596827,-0.24886556
259493.6516015208,-0.24887702
259523.6516062147,-0.24903356
259553.6516109086,-0.24906029
259583.6516156024,-0.24910609
259613.6516202963,-0.24905647
259643.6516249902,-0.24922827
259673.651629684,-0.24927409
259703.6516343779,-0.24932754
259733.6516390713,-0.24930845
259763.6516437652,-0.24925883
259793.651648459,-0.24937336
259823.6516531529,-0.24941918
259853.6516578468,-0.24931227
259883.6516625406,-0.24938862
259913.6516672345,-0.24951462
259943.6516719284,-0.24933518
259973.6516766222,-0.249339
260003.6516813161,-0.24953754
260033.65168601,-0.24973989
260063.6516907038,-0.24967116
260093.6516953977,-0.2497628
260123.6517000915,-0.24981242
260153.6517047854,-0.24999569
260183.6517094793,-0.2499346
260213.6517141731,-0.24981244
260243.651718867,-0.24983151
260273.6517235609,-0.24983916
260303.6517282547,-0.24987352
260333.6517329486,-0.24988498
260363.6517376425,-0.24996898
260393.6517423363,-0.24978571
260423.6517470302,-0.24978189
260453.6517517241,-0.24980861
260483.6517564179,-0.24971317
260513.6517611118,-0.2496139
260543.6517658057,-0.24958716
260573.6517704995,-0.24962154
260603.6517751934,-0.24959862
260633.6517798873,-0.24967881
260663.6517845811,-0.24967116
260693.651789275,-0.24973226
260723.6517939689,-0.24959862
260753.6517986627,-0.2495757
260783.6518033566,-0.24964444
260813.6518080505,-0.24960627
260843.6518127443,-0.2495299
260873.6518174382,-0.24965972
260903.6518221321,-0.24998423
260933.6518268259,-0.24981624
260963.6518315198,-0.24983151
260993.6518362137,-0.24977425
261023.6518409071,-0.2496597
261053.6518456009,-0.24972463
261083.6518502948,-0.24975899
261100.7028529615,-0.2496139
