Ewe/V,<I>/mA
-0.28845289,-0.0007376483226261901
-0.28894696,-0.0007463354772712424
-0.28946939,-0.0007551064072349283
-0.2899808,-0.0007635353295309235
-0.29045993,-0.0007715800110653856
-0.29095715,-0.0007795743631841424
-0.29146156,-0.0007875029093863983
-0.29196405,-0.0007951464272250852
-0.29245168,-0.0008029516062198032
-0.29293337,-0.0008109485466707956
-0.29344645,-0.0008186331820238773
-0.29393795,-0.0008259966981077676
-0.29425031,-0.0008299948448049167
-0.29450852,-0.0008325553747083707
-0.29479298,-0.0008175467796886736
-0.29460102,-0.0007788341161493149
-0.29410473,-0.0007463251548832251
-0.29355657,-0.0007279213874021983
-0.2930471,-0.0007163954821778548
-0.29254693,-0.0007068227464009751
-0.29204378,-0.0006980517395681514
-0.29154277,-0.0006900051118497712
-0.29106447,-0.0006827027578698058
-0.2905713,-0.0006758508849021311
-0.29007387,-0.0006690809307521453
-0.28959474,-0.0006626622836376096
-0.28909206,-0.0006565209587952939
-0.28858298,-0.0006502815407724511
-0.28807452,-0.0006440915052802736
-0.28757459,-0.0006384638059831488
-0.28707868,-0.0006329144118892675
-0.28659013,-0.000627394804264313
-0.2860862,-0.0006220557430357005
-0.28560024,-0.0006165373894570312
-0.28509286,-0.0006111341087186391
-0.28457829,-0.0006059886208849658
-0.28408727,-0.0006008676757995046
-0.28357202,-0.0005957604306685346
-0.28307784,-0.0005906990169966802
-0.28260294,-0.0005857314502484019
-0.28210443,-0.000580779265739558
-0.28158668,-0.0005756388218961326
-0.28106275,-0.0005705304099845104
-0.28057447,-0.0005656164871147163
-0.28007281,-0.0005608608318181246
-0.27957585,-0.0005560245529152405
-0.27908137,-0.0005512157054196401
-0.27858934,-0.0005466861741162427
-0.27808067,-0.0005418325319489542
-0.2775642,-0.0005368529050934316
-0.27708694,-0.0005323265679045858
-0.27658424,-0.0005277985016652609
-0.27609807,-0.0005232282730705442
-0.27559534,-0.0005187176261689617
-0.27508736,-0.00051412615236283
-0.27457383,-0.0005092790043245577
-0.27407217,-0.000504701924270464
-0.27359217,-0.0005005883402999537
-0.27307355,-0.0004961388765002114
-0.27258465,-0.0004918022227179296
-0.27208319,-0.0004873523738313921
-0.27157485,-0.0004830724554523778
-0.27107421,-0.0004788918599337595
-0.27058804,-0.0004745753920158474
-0.27009463,-0.0004702482734433881
-0.26958048,-0.0004659342894565597
-0.26907992,-0.0004616559800288749
-0.26858273,-0.0004573786742117537
-0.26809004,-0.0004531398618290283
-0.26756886,-0.0004489246473692917
-0.26708373,-0.0004450350897968742
-0.26659375,-0.000440605792458948
-0.26608661,-0.0004361440252843626
-0.26558051,-0.000432219637635475
-0.26507971,-0.0004283641342394872
-0.2645846,-0.0004245063085329967
-0.26409736,-0.0004204641269711642
-0.2635892,-0.000416169096785813
-0.26310515,-0.0004121251533635781
-0.26259416,-0.0004081269397391697
