time/s,Ewe/V
263832.6703580394,-0.19027048
263842.6705505885,-0.19082792
263852.6707431376,-0.19049957
263862.6709356867,-0.19042321
263872.6711282358,-0.19039647
263882.6713207848,-0.19026285
263892.6715133339,-0.1902514
263902.671705883,-0.19018267
263912.6718984321,-0.19009104
263922.6720909812,-0.19009867
263932.6722835302,-0.19000322
263942.6724760793,-0.18992686
263952.6726686284,-0.18994978
263962.6728611775,-0.18982759
263972.6730537266,-0.18977414
263982.6732462756,-0.18968633
263992.6734388247,-0.18966341
264002.6736313738,-0.18960616
264012.6738239229,-0.18961377
264022.674016472,-0.18951833
264032.674209021,-0.18934654
264042.6744015701,-0.18928926
264052.6745941192,-0.18924344
264062.6747866683,-0.18911743
264072.6749792174,-0.1891098
264082.6751717664,-0.18896091
264092.6753643155,-0.18901055
264102.6755568646,-0.18891892
264112.6757494137,-0.18885399
264122.6759419627,-0.18878528
264132.6761345118,-0.1886822
264142.6763270609,-0.18862875
264152.67651961,-0.18850656
264162.6767121591,-0.1884722
264172.6769047081,-0.1883882
264182.6770972572,-0.18826984
264192.6772898063,-0.18825075
264202.6774823554,-0.18818967
264212.6776749045,-0.18812858
264222.6778674535,-0.18808275
264232.6780600026,-0.18804076
264242.6782525517,-0.18798731
264252.6784451008,-0.1879224
264262.6786376499,-0.18795677
264272.6788301989,-0.18803313
264282.679022748,-0.1880064
264292.6792152971,-0.18796058
264302.6794078462,-0.1878995
264312.6796003953,-0.1878766
264322.6797929448,-0.18793768
264332.6799854944,-0.18793769
264342.6801780439,-0.18793005
264352.6803705934,-0.18791094
264362.680563143,-0.18781169
264372.6807556925,-0.18782313
264382.6809482421,-0.18782696
264392.6811407916,-0.18778877
264402.6813333412,-0.18778878
264412.6815258907,-0.18778495
264422.6817184403,-0.18768187
264432.6819109898,-0.18770859
264442.6821035394,-0.18770096
264452.6822960889,-0.18772388
264462.6824886384,-0.18771242
264472.6826811875,-0.18765134
264482.6828737371,-0.18765897
264492.6830662866,-0.18763986
264502.6832588362,-0.18756352
264512.6834513857,-0.18755969
264522.683643935,-0.18752535
264532.6838364843,-0.1875177
264542.6840290336,-0.18746044
264552.684221583,-0.18750624
264562.6844141323,-0.18740697
264572.6846066816,-0.1873688
264582.6847992309,-0.18738788
264592.6849917804,-0.18733062
264602.6851843297,-0.1872848
264612.6853768791,-0.18730007
264622.6855694285,-0.18725425
264632.6857619779,-0.18752152
264642.6859545273,-0.18740316
264652.6861470768,-0.18738025
264662.6863396261,-0.18733062
264672.6865321755,-0.18721607
264682.6867247249,-0.1872199
264692.6869172744,-0.1872008
264702.6871098238,-0.18715118
