time/s,Ewe/V
8024.234448966439,-0.24975003
8024.422848964154,-0.23969989
8024.973248957496,-0.22961538
8034.973248836424,-0.22344401
8044.973248715352,-0.22365403
8054.97324859428,-0.22378387
8064.973248473209,-0.22363113
8074.973248352137,-0.22420007
8084.973248231065,-0.22412752
8094.973248109993,-0.22440627
8104.973247988921,-0.2243299
8114.973247867849,-0.22443682
8124.973247746777,-0.22454755
8134.973247625705,-0.22462775
8144.973247504633,-0.22450173
8154.973247383561,-0.2243299
8164.973247262489,-0.2242039
8174.973247141417,-0.22425354
8184.973247020345,-0.22473465
8194.973246899259,-0.22439863
8204.973246778187,-0.22442536
8214.973246657115,-0.22465447
8224.973246536043,-0.22464682
8234.973246414971,-0.2246583
8244.9732462939,-0.22482248
8254.973246172827,-0.22489122
8264.973246051755,-0.22479574
8274.973245930683,-0.22458574
8284.973245809611,-0.22450937
8294.97324568854,-0.22437572
8304.973245567468,-0.22477284
8314.973245446396,-0.22449791
8324.973245325324,-0.22482631
8334.973245204252,-0.22422679
8344.97324508318,-0.22449791
8354.973244962108,-0.22459719
8364.973244841036,-0.22451319
8374.973244719964,-0.224517
8384.973244598892,-0.2246583
8394.97324447782,-0.22476521
8404.973244356748,-0.2248072
8414.973244235676,-0.2249714
8424.973244114604,-0.22488739
8434.973243993532,-0.22486067
8444.97324387246,-0.22490649
8454.973243751389,-0.22474994
8464.973243630317,-0.22492176
8474.973243509245,-0.22491793
8484.973243388173,-0.22499813
8494.9732432671,-0.22513559
8504.973243146029,-0.22500195
8514.973243024957,-0.22504777
8524.973242903885,-0.22508977
8534.973242782813,-0.22501341
8544.973242661741,-0.22502486
8554.97324254067,-0.22510886
8564.973242419597,-0.22515468
8574.973242298525,-0.22504012
8584.973242177453,-0.22533034
8594.973242056381,-0.22526161
8604.97324193531,-0.22555181
8614.973241814238,-0.22562054
8624.973241693166,-0.22535707
8634.973241572094,-0.22547925
8644.973241451022,-0.2253418
8654.97324132995,-0.22536851
8664.973241208878,-0.22518906
8674.973241087806,-0.22532652
8684.973240966734,-0.22532269
8694.973240845662,-0.22504777
8704.97324072459,-0.22518525
8714.973240603518,-0.22508213
8724.973240482446,-0.22510123
8734.973240361374,-0.22510505
8744.973240240302,-0.22503632
8754.97324011923,-0.22500576
8764.973239998159,-0.22502103
8774.973239877087,-0.22502485
8784.973239756015,-0.22484539
8794.973239634943,-0.22496375
8804.97323951387,-0.22502486
8814.973239392799,-0.22509742
8824.973239271727,-0.22489886
8834.973239150655,-0.22453992
8844.973239029583,-0.22485685
8854.973238908511,-0.22487976
8864.97323878744,-0.22476521
8874.973238666367,-0.22498284
8884.973238545295,-0.22492559
8894.973238424223,-0.22487594
8904.973238303151,-0.22491795
8914.97323818208,-0.22536089
8924.973238061008,-0.22514324
8934.973237939936,-0.2252387
8944.973237818864,-0.22513178
8954.973237697792,-0.22524633
8964.97323757672,-0.22510123
8974.973237455648,-0.22510123
8984.973237334576,-0.22511651
8994.973237213504,-0.22500958
9004.973237092432,-0.22516614
9014.97323697136,-0.22525778
9024.973236850288,-0.22510888
9034.973236729216,-0.22502486
9044.973236608144,-0.22492941
9054.973236487072,-0.22526924
9064.973236366,-0.2252387
9074.973236244929,-0.22528069
9084.973236123857,-0.22474229
9094.973236002785,-0.22473083
9104.973235881713,-0.2249905
9114.97323576064,-0.22459719
9124.973235639569,-0.22445591
9134.973235518495,-0.2243108
9144.973235397423,-0.22445209
9154.973235276351,-0.22493322
9164.97323515528,-0.22489503
9174.973235034207,-0.22485302
9184.973234913135,-0.22481866
9194.973234792064,-0.22493322
9204.973234670992,-0.22459339
9214.97323454992,-0.22487211
9224.97323442885,-0.22474612
9234.973234307778,-0.22455901
9244.973234186706,-0.22431844
9254.973234065634,-0.22436427
9264.973233944562,-0.22426499
9274.97323382349,-0.22444063
9284.973233702418,-0.22445589
9294.973233581346,-0.22455136
9304.973233460274,-0.22445209
9314.973233339202,-0.22444065
9324.97323321813,-0.224601
9334.973233097058,-0.224517
9344.973232975986,-0.22463538
9354.973232854914,-0.22464301
9364.973232733842,-0.22465828
9374.973232612772,-0.2244368
9384.9732324917,-0.22443299
9394.973232370628,-0.2244941
9404.973232249557,-0.22453992
9414.973232128485,-0.22454372
9424.973232007413,-0.2246812
9434.97323188634,-0.22441773
9444.973231765269,-0.22435664
9454.973231644197,-0.224517
9464.973231523123,-0.22450556
9474.973231402051,-0.22440627
9484.97323128098,-0.22448646
9494.973231159907,-0.22435664
9504.973231038835,-0.2243299
9514.973230917763,-0.2244941
9524.973230796691,-0.22458954
9534.97323067562,-0.2244941
9544.973230554548,-0.22455901
9554.973230433476,-0.22440244
9564.973230312404,-0.22416952
9574.973230191332,-0.22411224
9584.97323007026,-0.22416189
9594.973229949188,-0.22427645
9604.973229828116,-0.22387169
9614.973229707044,-0.22401297
9624.973229585972,-0.22408934
9634.9732294649,-0.2241848
9644.973229343828,-0.22423443
9654.973229222756,-0.22400916
9664.973229101684,-0.22384496
9674.973228980612,-0.2240206
9684.97322885954,-0.22399007
9694.973228738469,-0.22406261
9704.973228617397,-0.2239977
9714.973228496325,-0.22418098
9724.973228375253,-0.22405115
9734.97322825418,-0.2240206
9744.973228133107,-0.22400151
9754.973228012035,-0.22398624
9764.973227890963,-0.22400533
9774.973227769891,-0.22407407
9784.97322764882,-0.2242268
9794.973227527747,-0.22411606
9804.973227406676,-0.22411224
9814.973227285604,-0.22411224
9824.973227164532,-0.22394806
9834.973227043462,-0.22389078
9844.97322692239,-0.22392896
9854.973226801318,-0.22381823
9864.973226680246,-0.22392133
9874.973226559174,-0.22392514
9884.973226438102,-0.22402443
9894.97322631703,-0.22403589
9904.973226195958,-0.22395951
9914.973226074886,-0.22403206
9924.973225953814,-0.22385259
9934.973225832742,-0.22378387
9944.97322571167,-0.2237075
