Ewe/V,<I>/mA
-0.3128694,-0.0004010683738602822
-0.31239113,-0.0003956283750696527
-0.31186539,-0.0003906549056948826
-0.31137297,-0.0003873082702436168
-0.31086999,-0.0003840071833649365
-0.31036216,-0.0003820571721209701
-0.3098681,-0.0003791393409873882
-0.30937174,-0.0003745005658654715
-0.30888867,-0.0003720520410044827
-0.30838209,-0.0003702859774555832
-0.30787531,-0.0003665528239017246
-0.3073636,-0.0003599627527229902
-0.30688444,-0.0003551159077148812
-0.30638313,-0.0003532889624222185
-0.30589181,-0.0003498270578819315
-0.30537781,-0.0003474522863042596
-0.30487165,-0.0003471014541463332
-0.30436724,-0.0003438517563120452
-0.30387205,-0.0003394753205578091
-0.30338162,-0.000336804130408078
-0.30287015,-0.0003340409944535684
-0.30235401,-0.0003310595639723706
-0.30186081,-0.0003289041665252795
-0.30134726,-0.0003270124426413392
-0.3008678,-0.0003242716203978347
-0.300354,-0.0003199716950769435
-0.29986209,-0.0003150994593347092
-0.29935652,-0.0003117867481705616
-0.2988559,-0.0003091797053895308
-0.2983858,-0.0003056425851995026
-0.29787287,-0.0003023602099616529
-0.29736945,-0.0002998166866611278
-0.29685968,-0.000298004772553718
-0.29638517,-0.0002958278245622989
-0.29587138,-0.0002919814760726129
-0.29537559,-0.0002883502185997899
-0.29485413,-0.0002868892929149691
-0.29436922,-0.0002852654714068321
-0.2938605,-0.0002780024706899669
-0.29337621,-0.0002704674163598814
-0.29285666,-0.000264874477411298
-0.29237002,-0.0002599221465465628
-0.29187748,-0.0002570686267265232
-0.2913796,-0.0002558852675402135
-0.29086027,-0.0002540255312918878
-0.29036254,-0.0002509990597994473
-0.28987613,-0.0002481051130113574
-0.28937235,-0.0002454007905422858
-0.28884768,-0.000242685222575448
-0.28836402,-0.0002398308972799518
-0.28787255,-0.0002364359735212125
-0.28737041,-0.0002336844282682334
-0.28685597,-0.0002316775500259137
-0.28636083,-0.0002294228600105818
-0.28588185,-0.00022985407270392
-0.28536382,-0.0002295268000293781
-0.28487694,-0.0002244307646900845
-0.28438246,-0.0002149409283110465
-0.28386614,-0.0002079515716778351
-0.28336635,-0.0002043383972502649
-0.28287333,-0.0002019929434700979
-0.28235698,-0.0001992256649356455
-0.28186992,-0.0001967706120585382
-0.28137267,-0.0001943386417864251
-0.28086102,-0.0001917732225693832
-0.28035125,-0.0001887556165153606
-0.27987626,-0.0001845170684444185
-0.27938196,-0.0001804293059716727
-0.27888015,-0.0001766787348879769
-0.27836627,-0.0001736834589994235
-0.27788004,-0.0001710144988801738
-0.27738532,-0.0001678773703504164
-0.27689636,-0.0001649043517688736
-0.27638447,-0.0001617355979524962
-0.27588344,-0.0001581684304659977
-0.27536011,-0.0001544985397635573
-0.27488616,-0.0001513142802078047
-0.27439317,-0.0001487720973845732
-0.27389908,-0.0001460970668766223
-0.27341008,-0.000142726639212385
-0.27289674,-0.0001389575659231919
-0.27239314,-0.0001355795863875961
-0.27189758,-0.0001320247519018907
-0.27139336,-0.0001283680606960567
-0.27089864,-0.0001249225463113731
-0.2703861,-0.0001217484967431418
-0.26991177,-0.0001187752008499281
-0.26938906,-0.0001163527892323927
-0.26889607,-0.000114233054403114
-0.26837847,-0.0001110923806461662
-0.26790521,-0.00010731946423737
-0.26739305,-0.0001037716166912884
-0.26689646,-0.000100601526490344
-0.26640049,-9.76963177284529e-05
-0.26591596,-9.419155415983996e-05
-0.26540622,-9.022445489655972e-05
-0.26488754,-8.630241937781775e-05
-0.2643812,-8.26999403468814e-05
-0.26389879,-7.885775427759535e-05
-0.26340044,-7.549775196585625e-05
-0.26291275,-7.236588365871024e-05
-0.26240256,-6.89120141672632e-05
-0.26190087,-6.503574067445934e-05
-0.26138774,-6.165957006487588e-05
-0.26090464,-5.857795453165508e-05
-0.26040888,-5.525483191006603e-05
-0.25990781,-5.1529822375987e-05
-0.25941166,-4.76941163680278e-05
-0.25891206,-4.428226170013518e-05
-0.25440291,-1.351627759639225e-05
-0.25389206,-9.807776200011166e-06
-0.25338739,-6.333932385923943e-06
-0.25288841,-2.750477685674893e-06
-0.24439934,5.712471978105505e-05
-0.24389108,6.064047772303695e-05
-0.24338683,6.414065310141113e-05
-0.24289191,6.781172709014317e-05
-0.24242099,7.140417384713743e-05
-0.24193585,7.514435772767075e-05
-0.24142458,7.883936734321664e-05
-0.24092224,8.254463981487528e-05
-0.24042648,8.613238648009727e-05
-0.23992328,8.989320491747519e-05
-0.23941436,9.34676464415438e-05
-0.23892878,9.6995191008184e-05
-0.23842156,0.0001003118546510384
-0.23791796,0.0001038615035348035
-0.2374135,0.0001073632341238541
-0.23492104,0.0001277067096007271
-0.23242128,0.0001481001942280542
-0.2319355,0.00015083154571753
-0.2313939,0.0001530579034570787
-0.2309092,0.0001565818811791866
-0.23041216,0.0001612015782349641
-0.2299363,0.0001654485081585502
-0.2294255,0.0001689939402543441
-0.22892401,0.0001726207585172098
-0.22841805,0.0001764305284437055
-0.22792864,0.0001800159006287915
-0.22743776,0.0001836871087343082
-0.22693373,0.0001871592776465313
-0.22642569,0.0001918661826460239
-0.22594585,0.0001965277714151411
-0.22545239,0.0002011670702375811
-0.2249369,0.0002054232554318911
-0.2244305,0.0002091577161991154
-0.22393475,0.000212284470560715
-0.22342332,0.0002148223205006585
-0.22294469,0.0002176343516892755
-0.22244938,0.0002198244577542668
-0.2219377,0.0002229612159175708
-0.22144192,0.000227726761733248
-0.22094321,0.0002314166535210523
-0.2204466,0.000235730204116812
-0.21994552,0.0002404944598984674
-0.21943133,0.0002454848788181188
-0.21891771,0.0002502891834915821
-0.21841899,0.0002536308307686276
-0.21794082,0.0002566469441565764
-0.21743976,0.0002609141250070907
-0.21693511,0.0002644683627969009
-0.21644464,0.0002665455332236076
-0.21594529,0.0002700883458399204
-0.21544378,0.000275843082211698
-0.21493123,0.0002803190393899932
-0.21444675,0.0002843038178912982
-0.21395226,0.0002886125848480905
-0.21346496,0.0002930351836227972
-0.21292551,0.0002970143495649273
-0.21242867,0.0003004774090287466
-0.21194433,0.0003025632237093241
-0.2114293,0.0003049449510567842
-0.21094839,0.0003111508186622002
-0.210445,0.000317372607073426
-0.20993693,0.0003202270308638281
-0.20945069,0.0003201001678058283
-0.20894983,0.0003201775002876464
-0.20845896,0.0003226380749765671
-0.20794284,0.0003283112212186644
-0.2074579,0.0003372964059356791
-0.20695706,0.0003457440927579439
-0.20645088,0.0003503949384914325
-0.20594981,0.0003526845738869508
-0.20544156,0.0003562226447684229
-0.2049392,0.0003609432290735026
-0.20442857,0.0003649274180201317
-0.20393045,0.0003661652787775027
-0.20343557,0.0003633695212691378
-0.20295592,0.0003654469108503823
-0.20245253,0.0003717179547324846
-0.20196716,0.0003787514314589557
-0.20145273,0.0003851149815966862
-0.20095019,0.000390600502888212
-0.20046546,0.0003953840111449716
-0.19996142,0.0003987133195214173
-0.19946311,0.0004001934231146823
-0.19896692,0.0004024421307096621
-0.1984548,0.0004050452053316247
-0.197972,0.0004081447981055426
-0.19748472,0.0004110119773907136
-0.19697137,0.0004146418406755269
-0.19646266,0.0004212143111443668
-0.19596604,0.0004271376949165854
-0.19550017,0.0004316070083371386
-0.19498342,0.0004363512607260108
-0.1944817,0.0004406686369933341
-0.19397661,0.0004448707781261017
-0.19349274,0.0004450808931627156
-0.19299906,0.0004438865881066146
-0.19248825,0.0004491782198817451
-0.19196385,0.0004544275767262591
-0.19147509,0.0004625389375616095
-0.19098952,0.0004738756222111458
-0.19049208,0.0004740386891542072
-0.18998566,0.00047102602298697
-0.18949011,0.0004731755085960621
-0.18897951,0.0004782603855009813
-0.18849966,0.0004834826695851358
-0.1879829,0.0004875844267560187
-0.18747164,0.0004926990254548224
-0.1869899,0.0004991703857134158
-0.18647145,0.0005045754350484694
-0.18597059,0.0005090349539521545
-0.18547377,0.0005121161692066495
-0.18497716,0.0005163867764942428
-0.18445803,0.0005222958840965515
-0.18397565,0.0005280981593521715
-0.1834718,0.0005320273750705224
-0.18297903,0.0005361864424668489
-0.18248814,0.0005408458465454799
-0.18197902,0.0005446932695863153
-0.18147434,0.0005470188391848737
-0.18098196,0.0005498160512447453
-0.18047389,0.0005554773306357666
-0.17997053,0.0005610742832855217
-0.17947029,0.0005657900856022025
-0.17897217,0.0005690242308412936
-0.17847621,0.0005712697715083491
-0.17795479,0.0005743727574834736
-0.17747025,0.0005779638235657737
-0.17696178,0.0005802803239526452
-0.17647068,0.0005831525968797366
-0.1759866,0.0005868264280353384
-0.17549866,0.0005931603269278577
-0.17499016,0.0006018817644130829
-0.17449568,0.0006084694849522315
-0.17398548,0.0006123285875219142
-0.17348464,0.0006145167451365903
-0.17298907,0.0006193473352511698
-0.1724948,0.0006273962984845692
-0.17197315,0.0006343315448989236
-0.17146383,0.0006381460285343511
-0.17098822,0.0006396759577506194
-0.17048079,0.0006395198119948688
-0.16998778,0.000640594296648353
-0.16948311,0.0006453532071275352
-0.1689797,0.0006504871917395912
-0.16849178,0.0006537415815896742
-0.16800536,0.0006591011933778663
-0.16749497,0.0006661255703403653
-0.16699155,0.0006713097828558862
-0.16648138,0.0006759070087422549
-0.16599283,0.0006793127373654264
-0.16549514,0.0006820286447085291
-0.16500174,0.0006854382508781464
-0.16448751,0.0006900033121955505
-0.16400382,0.0007004244543403933
-0.16353077,0.0007088309261302217
-0.16301441,0.0007109493795319846
-0.16252418,0.0007120493106345697
-0.16203159,0.0007150987634371719
-0.16153945,0.0007214971465145936
-0.16103201,0.0007260892231931403
-0.16052967,0.0007287692831731082
-0.16000804,0.0007336715701024288
-0.15950783,0.0007374786003950876
-0.15900294,0.000743719116548568
-0.15853791,0.0007504267096347002
-0.15802412,0.000756610106489258
-0.15753557,0.000763814497716982
-0.15701456,0.0007683152655738913
-0.15653387,0.0007711096907398862
-0.15603767,0.0007728035507844422
-0.15552936,0.0007731865432802076
-0.15502961,0.0007781322508688196
-0.15452641,0.0007877531685085981
-0.15402684,0.0007945740498716668
-0.15352534,0.0007997712102089166
-0.15301132,0.0008049512599191747
-0.15253064,0.0008063959184154423
-0.15201429,0.0008053503457900943
-0.15151641,0.0008064461640228913
-0.15103106,0.0008100315135379753
-0.1505181,0.0008184738924481103
-0.15003146,0.000824640431043619
-0.14952596,0.0008269353041854381
-0.14903846,0.0008297534774033893
-0.14852804,0.0008343489793737231
-0.14804713,0.0008421904575597106
-0.14754626,0.0008443996553574411
-0.14705199,0.0008462087700738458
-0.14654371,0.0008517308508291729
-0.14604117,0.0008599000719658311
-0.14553714,0.0008699381387150089
-0.14506853,0.0008748439358896593
-0.14454712,0.0008756744101605573
-0.14402778,0.0008774669281761097
-0.14353265,0.0008829740141259683
-0.14304072,0.0008896976056955008
-0.14252478,0.0008929831536887709
-0.14202267,0.0008996681907673413
-0.14152859,0.000907061372682044
-0.14104789,0.0009074588944915596
-0.14054196,0.0009102649366670676
-0.14003877,0.0009173129894609004
-0.13955106,0.0009233692964901088
-0.13904491,0.0009267439936930088
-0.13853006,0.0009276313040000212
-0.13804002,0.0009316391908753396
-0.13754317,0.0009370154691202568
-0.13705739,0.0009411991415146518
-0.13654466,0.00094755070326587
-0.13603619,0.0009559424233211078
-0.13553724,0.000960066478674658
-0.13503723,0.0009596622822519476
-0.13454507,0.0009610365358875578
-0.13406734,0.0009686768816781856
-0.13355397,0.000972700406203288
-0.13304438,0.0009728249844292774
-0.13254566,0.0009774260503979393
-0.13203782,0.0009848360989255685
-0.1315376,0.0009877814200417896
-0.13103952,0.0009939437488221178
-0.13054247,0.001014468529319856
-0.13002974,0.001029454661167828
-0.12954035,0.001030583132955211
-0.1290554,0.001030735545807853
-0.12852909,0.001036940480305391
-0.12803841,0.001043689764224427
-0.1275299,0.001049728953889655
-0.12705982,0.001054596698614418
-0.12655175,0.001060327304272773
-0.12604751,0.001068386378055614
-0.12556851,0.001077880229045317
-0.12505196,0.001086999273091485
-0.12457741,0.001089147063289098
-0.12407486,0.001088774430374745
-0.12357613,0.001095152353863576
-0.12104403,0.001109735124576775
-0.11849863,0.001126692532125165
-0.11800433,0.001132240252142456
-0.11748566,0.001134961386183196
-0.11698311,0.001136638813612217
-0.11646889,0.00114568416231325
-0.11599562,0.00115622890788708
-0.1154954,0.001166740237817137
-0.11499668,0.001176996879048941
-0.11449774,0.0011857993913172
-0.11398353,0.001190751896097531
-0.11348924,0.001187333295092685
-0.11300088,0.001185258959055688
-0.11249366,0.001190385702136188
-0.11198241,0.001213982789690987
-0.11149557,0.001231746779079983
-0.11097457,0.001238185456141192
-0.11050121,0.001239651569999276
-0.11000405,0.001241040066142214
-0.10950701,0.001248417424196506
-0.10899428,0.001250285105251586
-0.10849363,0.001245492993163039
-0.10799192,0.001242867801651032
-0.10748661,0.001246056044220934
-0.10701163,0.001252587969954925
-0.10651227,0.001265488692566846
-0.10601057,0.001278106470972823
-0.10549677,0.001283738294862109
-0.10499189,0.00128522011585085
-0.10446558,0.001290054669812826
-0.1039904,0.001295610915366088
-0.10349718,0.001300107218277709
-0.10297722,0.00130517443930903
-0.10247721,0.001316563451163585
-0.10198273,0.001325421595403761
-0.10148272,0.001323282822677699
-0.10098717,0.001318428073621667
-0.10048696,0.001318089305035151
-0.099989295,0.001327477766069398
-0.099499531,0.001339501805497485
-0.098985888,0.001348654713688623
-0.098499238,0.001352613222951301
-0.09799286,0.001360594226517374
-0.097496234,0.001367165233845031
-0.096990727,0.001369442313228288
-0.09652742,0.001377928786193174
-0.095988594,0.001377478029166081
-0.095495589,0.001376227884369044
-0.094985619,0.001384697717353615
-0.09449856,0.001388445202556557
-0.094002575,0.00139393736349626
-0.093495578,0.001401022592526037
-0.093012318,0.001403188664779819
-0.092501275,0.001408907525695169
-0.092002757,0.001416748444575615
-0.091509119,0.001424869543067567
-0.091020361,0.001430339710539019
-0.090514414,0.001432258529449529
-0.090015046,0.001434831437951223
-0.089501463,0.001443731639247506
-0.08898937,0.00145072428009977
-0.088503368,0.001453827390462348
-0.087996967,0.001459136886675573
-0.08748848,0.001466687494771406
-0.086995274,0.001476607767404787
-0.086487845,0.001479182641627698
-0.085992724,0.001490784668190083
-0.085503951,0.001502681015187617
-0.08502771,0.001507716157330257
-0.084515192,0.001508152308950364
-0.084006488,0.001512779229448862
-0.083521552,0.001518305503850568
-0.083009444,0.001525455185738222
-0.082516007,0.001531898718018999
-0.082007512,0.001537229690896945
-0.081510909,0.001539786167591546
-0.081003048,0.001543009743963247
-0.080516838,0.001547999541260107
-0.080003895,0.001560692923063741
-0.079503253,0.001572425984637381
-0.079011098,0.001582574117896408
-0.078510247,0.001592232384104537
-0.078011088,0.001596799455809461
-0.077521674,0.001596997245441245
-0.077019803,0.001592889725693113
-0.076522514,0.001599005931455868
-0.07602188,0.001606185409872084
-0.075535446,0.001609514880530891
-0.075023994,0.001613096846590951
-0.074533314,0.001623911131496753
-0.07403522,0.001635707493632149
-0.073531829,0.001648724453439682
-0.073011242,0.001658866015161575
-0.072522476,0.001665117374310892
-0.072008669,0.001676580700236456
-0.071513332,0.001687214575347889
-0.071004421,0.001687900324651749
-0.070527114,0.001687488218454682
-0.07002075,0.001692628756346591
-0.069502279,0.001700444431292091
-0.069015644,0.001708279170863393
-0.068516918,0.001711120674843664
-0.068039194,0.001710362653991777
-0.067531317,0.001714245940092951
-0.067017309,0.001720594002916993
-0.066521339,0.001732876069986058
-0.066006064,0.001745996933702074
-0.065533638,0.001757515558669376
-0.065027684,0.001763290901618777
-0.064529166,0.001767969893451123
-0.064021312,0.001776801707078612
-0.063518338,0.001786613691095867
-0.063022792,0.00179167613532627
-0.062533394,0.001792240043869239
-0.062026579,0.001794950646365541
-0.061535489,0.001801199463780337
-0.061038665,0.001807013716811696
-0.060528904,0.001809669365347537
-0.060013194,0.001818325261410793
-0.059518073,0.001831106427373563
-0.059024222,0.001838998280517343
-0.058527187,0.001843897217541884
-0.058019761,0.001848084048240843
-0.057516985,0.001854603399772682
-0.057033308,0.001862179530251997
-0.056538824,0.001869421613432849
-0.056047942,0.001875673938667652
-0.055533938,0.001884280540387542
-0.055026077,0.001890237060218136
-0.054544471,0.001891940776328153
-0.054029249,0.001903546812374968
-0.053535614,0.001917523704630894
-0.053033061,0.001920765764899208
-0.052517984,0.001918576839401529
-0.052022431,0.001920720145453407
-0.051523279,0.00192775821994508
-0.051038764,0.001941469996516534
-0.050534301,0.001956151366930163
-0.050028138,0.001961585591305734
-0.04953301,0.001955207136537247
-0.049022615,0.001958289483337906
-0.048526641,0.001970655215835129
-0.048022822,0.001986754816715367
-0.047534056,0.001996063590922862
-0.047023859,0.00199743566702603
-0.046548463,0.00199595866541603
-0.04605291,0.001999014237770578
-0.045558427,0.002009341930345352
-0.0450495,0.002017894779176762
-0.044548225,0.00202320173735239
-0.044048436,0.002027658825951489
-0.04354132,0.002031951399057853
-0.043049064,0.002038505699332477
-0.042533994,0.002058342510416103
-0.042034194,0.002076334716683177
-0.041554343,0.002083708313067389
-0.041049883,0.00207983289955236
-0.040530786,0.002074984366589453
-0.040040966,0.002078026340718183
-0.039537773,0.00208944530081849
-0.039067678,0.002101608953833212
-0.038550492,0.0021047621781623
-0.038072761,0.002108294466409096
-0.037561093,0.002124245466903731
-0.037075289,0.002151597525948167
-0.036575925,0.002164614582229496
-0.036088008,0.002167783636078068
-0.035558306,0.002169264049842728
-0.035049606,0.002172836620216181
-0.034563381,0.002171982064922954
-0.034054469,0.002170278225902524
-0.033545554,0.002178664330535375
-0.033047881,0.00219649796889388
-0.032536637,0.002216448585386395
-0.032056715,0.002227972938730395
-0.031574592,0.002234053586478154
-0.031061223,0.002239336450993834
-0.030563761,0.002245788878267551
-0.030047635,0.002255574504185155
-0.029549956,0.0022647305886494
-0.029054409,0.002272235063342294
-0.0285648,0.002283647008072067
-0.028069247,0.002286777818948466
-0.027558636,0.002278751510958601
-0.027068384,0.002282583338523242
-0.026543135,0.002289836503795993
-0.026054587,0.002297745268421112
-0.025554366,0.00229964633871094
-0.025066881,0.002305788911784212
-0.024561992,0.002322166896461838
-0.024054985,0.002332784717307523
-0.023551799,0.00233573879921567
-0.02302994,0.002346141902779458
-0.022552211,0.002357686466927633
-0.022042232,0.002366513409975186
-0.021541592,0.002365566845347299
-0.02103189,0.002361487552209073
-0.020548578,0.002378027721500031
-0.020050695,0.002393908629730719
-0.019550899,0.00240309905887073
-0.019061502,0.002412465837281805
-0.018555133,0.002418525687837111
-0.018066157,0.002419308034371131
-0.01756509,0.002423774234086054
-0.017062113,0.002435774727523998
-0.01656211,0.002446062468623972
-0.016083317,0.00246415455438655
-0.015558914,0.002483580561130551
-0.01505806,0.00249452197992165
-0.014543205,0.002500315441769396
-0.014052957,0.002501875096371536
-0.013578195,0.00250728993112851
-0.013056127,0.002512418642086078
-0.012545091,0.002514203043742953
-0.012048053,0.002519495955547658
-0.011565232,0.002531037362469193
-0.011063104,0.002538178795980964
-0.010568189,0.002538640513429762
-0.010057787,0.002546249879136074
-0.0095593119,0.002556021630549708
-0.0090594739,0.002563433303159265
-0.0085711349,0.002575005916932487
-0.0080560669,0.002586717724625487
-0.0075594555,0.002590579233516048
-0.0070664501,0.002592630940381686
-0.0065624136,0.002600397965849238
-0.0060534985,0.002611742573747133
-0.0055634622,0.002628358287404778
-0.0050573046,0.002637133280923413
-0.0045734211,0.002639933735837178
-0.0040570805,0.002646642191932724
-0.0035768033,0.002658777000895639
-0.0030634329,0.002666658215511472
-0.0025818825,0.002672507856914311
-0.0020706335,0.002683503492099351
-0.0015623544,0.002681129920313621
-0.0011014342,0.002670796052674021
-0.00083939236,0.002670119555356603
-0.00085848465,0.002670279005542398
-0.00080120779,0.002670400521971962
-0.00051164161,0.002676149189398912
-0.00023098481,0.002696425733490659
-0.00040896743,0.002704281101210253
-0.0008487266,0.002693427556315103
-0.001357006,0.002673626099109511
-0.0018578605,0.002655575270182457
-0.0023731401,0.002649234632877378
-0.0028784496,0.002649617100595841
-0.003367,0.002644892983813339
-0.0038457927,0.002635369739437007
-0.0043511018,0.002627197181195876
-0.004854714,0.002618502109490455
-0.0053506894,0.002601462691759319
-0.0058409376,0.002588436319287957
-0.0063473075,0.002583788988380954
-0.0068375547,0.002575061809221992
-0.007336712,0.002566930101979607
-0.0078211641,0.00256223085207672
-0.0083165709,0.002560497674696509
-0.0088131838,0.002539973448384211
-0.0093214624,0.002520722776319387
-0.0098348316,0.002512291030143388
