time/s,Ewe/V
241520.9853894846,-0.24000849
241550.9853941784,-0.24004667
241580.9853988723,-0.24010776
241610.9854035662,-0.24019179
241640.98540826,-0.24053544
241670.9854129539,-0.24042088
241700.9854176478,-0.24060799
241730.9854223417,-0.24064998
241760.9854270356,-0.24094018
241790.9854317295,-0.24089438
241820.9854364233,-0.24093637
241850.9854411172,-0.2410433
241880.9854458111,-0.24109294
241910.9854505049,-0.2413335
241940.9854551988,-0.2413144
241970.9854598927,-0.24134877
242000.9854645865,-0.24139458
242030.9854692802,-0.24173443
242060.985473974,-0.24166571
242090.9854786679,-0.24188335
242120.9854833618,-0.24184136
242150.9854880556,-0.24197118
242180.9854927495,-0.24205518
242210.9854974434,-0.24246377
242240.9855021372,-0.24274632
242270.9855068311,-0.24253631
242300.985511525,-0.24233012
242330.9855162188,-0.24240266
242360.9855209127,-0.24240647
242390.9855256065,-0.24247521
242420.9855303004,-0.24243702
242450.9855349943,-0.24276924
242480.9855396881,-0.24270432
242510.985544382,-0.2425974
242540.9855490759,-0.24290289
242570.9855537697,-0.24296778
242600.9855584636,-0.24366276
242630.985563157,-0.24335727
242660.9855678509,-0.24359021
242690.9855725447,-0.24368948
242720.9855772386,-0.24357493
242750.9855819325,-0.24372002
242780.9855866263,-0.24372385
242810.9855913202,-0.24369331
242840.9855960141,-0.24366276
242870.9856007079,-0.24399877
242900.9856054018,-0.24415916
242930.9856100957,-0.24422407
242960.9856147895,-0.24430807
242990.9856194834,-0.24436916
243020.9856241774,-0.2443119
243050.9856288712,-0.24446844
243080.9856335651,-0.24487321
243110.985638259,-0.2451825
243140.9856429528,-0.2451214
243170.9856476467,-0.24474719
243200.9856523406,-0.24475101
243230.9856570344,-0.2451214
243260.9856617283,-0.24505267
243290.9856664222,-0.24479683
243320.9856711158,-0.24456008
243350.9856758097,-0.24435771
243380.9856805035,-0.24433099
243410.9856851974,-0.24452955
243440.9856898913,-0.24441117
243470.9856945851,-0.24453719
243500.985699279,-0.24434625
243530.9857039729,-0.2443959
243560.9857086667,-0.24460973
243590.9857133606,-0.24424697
243620.9857180545,-0.24455626
243650.9857227483,-0.24425079
243680.9857274422,-0.24453336
243710.9857321361,-0.24456391
243740.9857368299,-0.24468991
243770.9857415238,-0.24446845
243800.9857462177,-0.24455245
243830.9857509115,-0.24439208
243860.9857556054,-0.24480829
243890.9857602993,-0.24479683
243920.9857649927,-0.2448121
243950.9857696865,-0.24502976
243980.9857743804,-0.24501449
244010.9857790743,-0.24459063
244040.9857837681,-0.24444553
244070.985788462,-0.24447989
244100.9857931559,-0.24459827
244130.9857978497,-0.24462119
244160.9858025436,-0.24443027
244190.9858072374,-0.24435771
244220.9858119313,-0.24448372
244250.9858166252,-0.24426989
244280.985821319,-0.2446861
244310.985826013,-0.24428134
244340.9858307069,-0.24437299
244370.9858354008,-0.24467082
244400.9858400946,-0.24444936
244430.9858447885,-0.24456009
244460.9858494824,-0.24451809
244490.9858541762,-0.24496867
244520.9858588701,-0.24489993
244550.985863564,-0.24434243
244580.9858682578,-0.24456392
244610.9858729515,-0.24470137
244640.9858776453,-0.2450183
244670.9858823392,-0.24491139
244700.9858870331,-0.24468228
244730.9858917269,-0.24485029
244760.9858964208,-0.24482737
244790.9859011146,-0.24520923
244820.9859058085,-0.24518631
244850.9859105024,-0.24509849
244880.9859151962,-0.24527031
244910.9859198901,-0.24496867
244940.985924584,-0.24491139
244970.9859292778,-0.24521305
245000.9859339717,-0.24525122
245030.9859386656,-0.24515578
245060.9859433594,-0.24562544
245090.9859480533,-0.2455987
245120.9859527472,-0.24546126
245150.985957441,-0.24532378
245180.9859621349,-0.24521305
245210.9859668283,-0.24509086
245240.9859715222,-0.24509849
245270.985976216,-0.24501449
245300.9859809099,-0.24509467
245330.9859856038,-0.24506794
245360.9859902976,-0.2451825
245390.9859949915,-0.24483885
245420.9859996854,-0.24472427
245450.9860043792,-0.24470519
245480.9860090731,-0.24478157
245510.986013767,-0.24491139
245540.9860184608,-0.24490376
245570.9860231548,-0.24480829
245600.9860278487,-0.24477011
245630.9860325425,-0.24493431
245660.9860372364,-0.24496867
245690.9860419303,-0.24498013
245720.9860466241,-0.24504504
245750.986051318,-0.24488465
245780.9860560119,-0.24484648
245810.9860607057,-0.2450565
245840.9860653996,-0.24499539
245870.9860700932,-0.24501449
245900.9860747871,-0.2449954
245930.986079481,-0.24473955
245960.9860841748,-0.24479301
245990.9860888687,-0.24481593
246020.9860935626,-0.2449152
246050.9860982564,-0.24482737
246080.9861029503,-0.24471281
246110.9861076442,-0.2443348
246140.986112338,-0.24447991
246170.9861170319,-0.24438825
246200.9861217258,-0.24423553
246230.9861264196,-0.24449137
246260.9861311135,-0.24443026
246290.9861358074,-0.244541
246320.9861405012,-0.24447608
246350.9861451951,-0.24461737
246380.986149889,-0.24446845
246410.9861545828,-0.24451809
246440.9861592767,-0.24454099
246470.9861639701,-0.24446081
246500.9861686639,-0.24450281
246530.9861733578,-0.24446464
246560.9861780517,-0.24464792
246590.9861827455,-0.2447281
246620.9861874394,-0.24482356
246650.9861921333,-0.24487703
246680.9861968271,-0.24482739
246710.986201521,-0.24481593
246740.9862062149,-0.24503358
246770.9862109087,-0.24495339
246800.9862156026,-0.24495721
246830.9862202965,-0.24493431
246860.9862249905,-0.24492666
246890.9862296843,-0.24515958
246920.9862343782,-0.24511378
246950.9862390721,-0.2453696
246980.9862437659,-0.24543832
247010.9862484598,-0.24554525
247040.9862531536,-0.2456598
247070.9862578475,-0.24567507
247100.9862625414,-0.24548033
247130.9862672352,-0.24582782
247160.9862719289,-0.24551852
247190.9862766227,-0.24569799
247220.9862813166,-0.245698
247250.9862860105,-0.24571708
247280.9862907043,-0.24584691
247310.9862953982,-0.24583928
247340.9863000921,-0.24588509
247370.9863047859,-0.24589655
247400.9863094798,-0.24596147
247430.9863141737,-0.24610275
247460.9863188675,-0.24606456
247490.9863235614,-0.24607985
247520.9863282552,-0.24622875
247550.986332949,-0.24628603
247580.9863376429,-0.24643494
247610.9863423368,-0.24637005
247640.9863470306,-0.24657623
247670.9863517245,-0.2464235
247700.9863564183,-0.24647313
247730.9863611122,-0.24648459
247760.9863658056,-0.24647313
247790.9863704995,-0.24656478
247820.9863751933,-0.24628985
247850.9863798872,-0.24608366
247880.9863845811,-0.24637003
247910.9863892749,-0.24643113
247940.9863939688,-0.24632421
247970.9863986627,-0.24639295
248000.9864033565,-0.24654569
248030.9864080504,-0.24660678
248060.9864127443,-0.24679388
248090.9864174381,-0.24650368
248120.9864221322,-0.24637768
248150.9864268261,-0.24630131
248180.98643152,-0.24622113
248210.9864362138,-0.24629748
248240.9864409077,-0.24614476
248270.9864456016,-0.24663734
248300.9864502954,-0.24647696
248330.9864549893,-0.24620585
248360.9864596832,-0.24638914
248390.986464377,-0.24617529
248420.9864690707,-0.24619821
248450.9864737645,-0.24633949
248480.9864784584,-0.24631275
248510.9864831523,-0.24641967
248540.9864878461,-0.24643496
248570.98649254,-0.24648078
248600.9864972339,-0.24641585
248630.9865019277,-0.24643877
248660.9865066216,-0.2465266
248690.9865113155,-0.24656478
248720.9865160093,-0.24655333
248750.9865207032,-0.24652278
248780.986525397,-0.24651133
248810.9865300907,-0.24667934
248840.9865347845,-0.24666025
248870.9865394784,-0.24700771
248900.9865441723,-0.24697335
248930.9865488661,-0.24701154
248960.98655356,-0.24674043
248990.9865582539,-0.24680153
249020.9865629473,-0.24683972
249050.9865676411,-0.24679388
249080.986572335,-0.24690844
249110.9865770289,-0.24698099
249140.9865817227,-0.24699627
249170.9865864166,-0.24696572
249200.9865911105,-0.24708027
249230.9865958043,-0.24701536
249260.9866004982,-0.24699627
249290.9866051921,-0.24717955
249320.9866098859,-0.24698099
249350.9866145798,-0.24702682
249380.9866192737,-0.24711081
249410.9866239678,-0.24697335
249440.9866286616,-0.2469199
249470.9866333555,-0.24689698
249500.9866380494,-0.24691607
249530.9866427432,-0.24690081
249560.9866474371,-0.24696572
249590.986652131,-0.24685499
249620.9866568248,-0.24710318
249650.9866615187,-0.24708028
249680.9866662126,-0.24712609
249710.9866709062,-0.24725592
249740.9866756001,-0.24719101
249770.9866802939,-0.2472941
249800.9866849878,-0.24779814
249830.9866896817,-0.24788597
249860.9866943755,-0.24773324
249890.9866990694,-0.24788214
249920.9867037633,-0.24754612
249950.9867084571,-0.24788597
249980.986713151,-0.24757667
250010.9867178448,-0.24757285
250040.9867225387,-0.24758431
250070.9867272326,-0.24765304
250100.9867319262,-0.24755758
250130.9867366201,-0.24746212
250160.9867413139,-0.24746977
250190.9867460078,-0.24763013
250220.9867507017,-0.24760722
250250.9867553955,-0.24767596
250280.9867600894,-0.24761868
250310.9867647828,-0.24769887
250340.9867694767,-0.24773705
250370.9867741705,-0.24784015
250400.9867788644,-0.2477676
250430.9867835583,-0.24783634
250460.9867882521,-0.24771032
250490.986792946,-0.24785925
250520.9867976399,-0.24775997
250550.9868023337,-0.24786688
250580.9868070276,-0.24804252
250610.9868117215,-0.24804634
250640.9868164153,-0.24835946
250670.9868211092,-0.24834037
250700.9868258033,-0.24836329
250730.9868304972,-0.24827164
250760.986835191,-0.24867639
250790.9868398849,-0.24964628
250820.9868445788,-0.24941717
250850.9868492726,-0.2492377
250880.9868539665,-0.2488444
250910.9868586604,-0.2491346
250940.9868633542,-0.24901624
250970.9868680481,-0.24827164
251000.9868727417,-0.24826781
251030.9868774356,-0.24860767
251060.9868821295,-0.24860002
251090.9868868233,-0.24926062
251120.9868915172,-0.24895132
251150.986896211,-0.24833655
251180.9869009049,-0.24848165
251210.9869055988,-0.24851219
251240.9869102926,-0.2486573
251270.9869149865,-0.24847402
251300.9869196804,-0.24834418
251330.9869243742,-0.24838237
251360.9869290679,-0.24841291
251390.9869337617,-0.24835183
251420.9869384556,-0.24819145
251450.9869431495,-0.24800816
251480.9869478433,-0.2478707
251510.9869525372,-0.2477065
251540.9869572311,-0.24769123
251570.9869619249,-0.24777141
251600.9869666183,-0.24785161
251630.9869713122,-0.24764922
251660.9869760061,-0.24775614
251690.9869806999,-0.24783634
251720.9869853938,-0.24806926
251750.9869900877,-0.24799289
251780.9869947815,-0.24786305
251810.9869994754,-0.24755377
251840.9870041693,-0.24742393
251870.9870088631,-0.24716045
251900.987013557,-0.24718338
251930.9870182509,-0.24717955
251960.987022945,-0.247107
251990.9870276388,-0.24702682
252020.9870323327,-0.24705736
252050.9870370266,-0.24721773
252080.9870417204,-0.24696571
252110.9870464143,-0.24693136
252140.9870511082,-0.24693134
252170.987055802,-0.24691989
252200.9870604959,-0.24711083
252230.9870651898,-0.24716809
252260.9870698834,-0.24727502
252290.9870745773,-0.24704972
252320.9870792711,-0.24703446
252350.987083965,-0.24696572
252380.9870886588,-0.24679008
252410.9870933527,-0.24682824
252440.9870980466,-0.24721012
252470.9871027404,-0.24669078
252500.9871074343,-0.2470459
252530.9871121282,-0.24701536
252560.987116822,-0.2467977
252590.9871215159,-0.24725592
252620.9871262098,-0.247233
252650.9871309034,-0.24693136
252680.9871355973,-0.24676716
252710.9871402911,-0.24675953
252740.987144985,-0.24676715
252770.9871496789,-0.24645405
252800.9871543727,-0.24683207
252830.9871590666,-0.24690844
252860.98716376,-0.24683207
252890.9871684539,-0.24676333
252920.9871731477,-0.24668697
252950.9871778416,-0.24670224
252980.9871825355,-0.24679388
253010.9871872293,-0.24675189
253040.9871919232,-0.24674043
253070.9871966171,-0.24682061
253100.9872013109,-0.24684735
253130.9872060048,-0.24680535
253160.9872106987,-0.24675189
253190.9872153925,-0.24670607
253220.9872200864,-0.24669461
253250.9872247805,-0.24686643
253280.9872294744,-0.24667932
253310.9872341682,-0.24672516
253340.9872388621,-0.2467939
253370.987243556,-0.24653423
253400.9872482498,-0.24649987
253430.9872529437,-0.2466106
253460.9872576375,-0.24661061
253490.9872623314,-0.2465266
253520.9872670253,-0.24655715
253550.9872717189,-0.24651514
253580.9872764128,-0.24665643
253610.9872811066,-0.24699627
253640.9872858005,-0.24704209
253670.9872904944,-0.24712227
253700.9872951882,-0.24698099
253730.9872998821,-0.24714136
253760.987304576,-0.24752703
253790.9873092698,-0.2466106
253820.9873139637,-0.24639295
253850.9873186576,-0.24654187
253880.9873233514,-0.24612565
253910.9873280453,-0.24601109
253940.9873327389,-0.24617147
253970.9873374328,-0.24664879
254000.9873421267,-0.2462822
254030.9873468205,-0.24656859
254060.9873515144,-0.24646932
254090.9873562083,-0.24620204
254120.9873609021,-0.24627839
254150.9873655955,-0.24646932
254180.9873702894,-0.24650368
254210.9873749833,-0.24691226
254240.9873796771,-0.24664879
254270.987384371,-0.24672133
254300.9873890649,-0.24688171
254330.9873937587,-0.24690844
254360.9873984526,-0.24674043
254390.9874031465,-0.24760722
254420.9874078403,-0.24701536
254450.9874125342,-0.24695808
254480.9874172281,-0.24697335
254503.2992207198,-0.24732466
