Ewe/V,<I>/mA
-0.15936609,0.0003253761043972084
-0.15886502,0.0003270175348006899
-0.15837033,0.0003295871045810176
-0.15787436,0.0003312080164835705
-0.15736312,0.0003318341003048573
-0.15685335,0.0003335939900689809
-0.15635481,0.0003362208273284964
-0.15586436,0.0003382122128338478
-0.15536244,0.0003395909952477877
-0.15488854,0.0003408815683306555
-0.15437536,0.0003431795987664894
-0.15387641,0.0003458625552176049
-0.15337047,0.0003483697799782515
-0.15288065,0.000349906715840646
-0.15235753,0.0003497490669259525
-0.15185392,0.0003510833309890073
-0.15135244,0.0003531542162683639
-0.15083949,0.000354238798906779
-0.15034372,0.0003559385155245676
-0.14984223,0.0003597478065852592
-0.14934857,0.0003633117031414349
-0.14885727,0.0003643769574679298
-0.1483473,0.0003651511761172859
-0.1478596,0.0003665404682814573
-0.14735493,0.0003689381954043508
-0.14686777,0.0003704185752397022
-0.14636107,0.0003702044439503685
-0.14586148,0.00037114510272389
-0.14534386,0.0003754984815410901
-0.1448409,0.0003795539956559812
-0.14434871,0.0003805089936577168
-0.14385192,0.000381357186260747
-0.14336337,0.0003846342604918868
-0.14285868,0.0003868108209038263
-0.14235677,0.0003872056127470873
-0.14184129,0.0003887860255215637
-0.14135633,0.0003915629903430177
-0.14087099,0.0003927586573505941
-0.14035313,0.0003931197307220245
-0.13986015,0.0003949206647693828
-0.13937308,0.0003975732679801103
-0.13886543,0.0003982321021019889
-0.13835397,0.0003973263554615681
-0.13786139,0.0003978399430100846
-0.13735694,0.0003994879463991479
-0.13685523,0.0004021941671520941
-0.13637538,0.0004056336425424848
-0.13584192,0.0004087088056360377
-0.13535245,0.0004108013396978086
-0.13486221,0.0004125484996351358
-0.13437515,0.0004158379446447793
-0.1338675,0.0004197738521556707
-0.13336536,0.0004216057079449681
-0.13287364,0.0004213956587961944
-0.13237131,0.0004217359585675668
-0.13187255,0.0004242158289950268
-0.13136663,0.0004266064971926858
-0.13086067,0.0004275658446675629
-0.1303473,0.0004301369990571419
-0.12986341,0.000432883138947314
-0.12936743,0.0004348065402963495
-0.12886956,0.0004361380997579563
-0.12836975,0.000437725171178939
-0.12786148,0.0004405561814766973
-0.12737399,0.0004434293874106118
-0.12688778,0.000444190284219483
-0.12638183,0.0004450377693703787
-0.1258657,0.0004475085788052868
-0.12538011,0.0004507781888807762
-0.12487184,0.0004522261342908996
-0.12439888,0.0004520945294156547
-0.12390809,0.0004497399610651608
-0.12340577,0.0004485994401572223
-0.12290639,0.0004522945786852193
-0.12237797,0.00045741307184033
-0.12188155,0.0004630164554260685
-0.12137689,0.0004676578530591162
-0.12089045,0.0004698969307894568
-0.12038683,0.0004704387972904245
-0.11989003,0.0004727340301879301
-0.11940423,0.0004747286252327152
-0.11889722,0.0004757107416042839
-0.11839848,0.0004770697363440995
-0.1179112,0.0004787654190834059
-0.11739764,0.0004809462503477281
-0.11689528,0.0004840353288239332
-0.11640207,0.0004867022392621313
-0.11589613,0.0004882998923508054
-0.11540163,0.000490278627222767
-0.11490567,0.0004924645884414108
-0.1143944,0.0004922928092128132
-0.11388655,0.0004909465689572103
-0.11340156,0.0004922859785566978
-0.112905,0.0004961495274242402
-0.11241858,0.0004990953997616177
-0.1118946,0.0005004133959624225
-0.11139735,0.0005036784000872629
-0.11090287,0.0005073222402171718
-0.11040072,0.0005098315122503902
-0.10991769,0.0005133816898537404
-0.10941302,0.0005185778630187043
-0.10891344,0.000521646349726424
-0.10840578,0.0005205506372644953
-0.10789412,0.0005203146034478716
-0.10739581,0.0005232708608673459
-0.10690768,0.0005270839400408345
-0.10641659,0.0005273952844651867
-0.10590854,0.0005273985961711898
-0.10540321,0.0005296574545354859
-0.10490999,0.0005310787902191002
-0.10441041,0.0005321992768451149
-0.1038947,0.0005342467203364428
-0.10341401,0.0005370771967945008
-0.10289172,0.000538439899510535
-0.10239873,0.0005383401943685482
-0.10190633,0.0005377233626535038
-0.10140614,0.0005396203290459842
-0.10088493,0.000543775347776115
-0.10040782,0.000547735612633036
-0.099898905,0.0005487661730040985
-0.099406309,0.0005507091900653939
-0.098899528,0.0005568696741883507
-0.098406307,0.0005617595783136216
-0.09789867,0.0005625082263847007
-0.097400151,0.0005636698876548521
-0.096906923,0.0005645829878631031
-0.096410953,0.0005661868296253196
-0.095911801,0.0005686346520195496
-0.095396295,0.0005690846724906726
-0.094890371,0.0005698428716708901
-0.094396077,0.0005738518612580039
-0.093896076,0.0005801736241900697
-0.093390763,0.0005837496585256825
-0.092895001,0.000585316561194272
-0.092375696,0.0005861587258685274
-0.091876738,0.0005869156466360422
-0.091395624,0.0005878948572730965
-0.090898,0.0005890094306127735
-0.090397947,0.0005910036854604422
-0.089893699,0.0005938319364860156
-0.089396231,0.0005962244298037492
-0.088909797,0.0005974295701081343
-0.088403225,0.0005996250067794428
-0.087928466,0.0006026538312316589
-0.087422736,0.0006060544912071678
-0.086930141,0.0006079099208296528
-0.086411469,0.0006084423342448096
-0.085903399,0.0006116461117926502
-0.085410193,0.0006157538286465231
-0.084926948,0.0006188218810199986
-0.084429264,0.0006210884898960277
-0.083918452,0.0006229059170571524
-0.083420768,0.0006270447074375293
-0.082905918,0.0006303706739143114
-0.082429886,0.0006298304463901658
-0.081914805,0.0006276856742328312
-0.081418209,0.000628783474692478
-0.080932833,0.0006318722024405872
-0.080414169,0.0006335625817478589
-0.079912253,0.0006354532684377395
-0.079424277,0.000637289592314131
-0.078931756,0.0006398698239570063
-0.078430675,0.000644319535745631
-0.07791201,0.0006479369597703491
-0.077418156,0.0006498409341778241
-0.076911777,0.0006519777807962214
-0.076411143,0.0006534070174287394
-0.075892046,0.0006548303700347527
-0.075415373,0.000657234149575409
-0.074890971,0.0006598889007431414
-0.074400298,0.0006627877770639546
-0.07391876,0.0006642817884480985
-0.073404536,0.0006648567005295581
-0.072891369,0.0006667318021182271
-0.072411522,0.0006711626748357158
-0.071906641,0.0006743654552405151
-0.071400054,0.0006770409473338796
-0.070920415,0.0006815854007139986
-0.070405774,0.0006836946929440688
-0.069925077,0.0006833626765809508
-0.069425069,0.0006842149111805518
-0.068913184,0.0006877406573308903
-0.068414845,0.0006907841660849425
-0.067911036,0.000691280210890842
-0.067414224,0.0006928625195238639
-0.066914216,0.0006970191275117756
-0.066424608,0.0007021914800673188
-0.06592375,0.0007057365979832239
-0.065420136,0.0007056517132258246
-0.064908884,0.0007071573445837469
-0.064391486,0.0007117375102502054
-0.0638953,0.0007143868157678877
-0.063416302,0.0007141608873805876
-0.062918201,0.0007166744658375253
-0.062414158,0.0007204553594756741
-0.061916485,0.0007226052438016779
-0.061425392,0.000722934165457486
-0.06090863,0.0007249542638789915
-0.060416263,0.0007273752993636716
-0.059922613,0.0007293040755569184
-0.059414547,0.0007314142389481676
-0.058913909,0.0007349982367520248
-0.058417089,0.0007374071957639405
-0.057925981,0.0007386937278944898
-0.057427682,0.0007410277415786978
-0.056922115,0.0007425880418475764
-0.056428727,0.0007456263558399054
-0.055924483,0.0007507398077669439
-0.055411529,0.0007531133939024867
-0.0549164,0.0007523253768374101
-0.054420006,0.0007535834877301188
-0.053897724,0.0007566975976563643
-0.053422965,0.0007604843082878736
-0.052910015,0.000763991475752037
-0.052418068,0.0007672709814667339
-0.051940762,0.0007700373598372241
-0.05141763,0.0007692670573036381
-0.050933115,0.0007677689127039838
-0.050437141,0.0007692725307101127
-0.049910612,0.0007725142313574976
-0.049433306,0.0007754498075411426
-0.048932672,0.0007790599832973068
-0.048400421,0.0007810923765376836
-0.047922473,0.0007829859057016664
-0.047427341,0.0007864184840905755
-0.046900604,0.0007915620026997736
-0.046432849,0.0007940060347243214
-0.04594535,0.0007938438788102705
-0.045466781,0.0007949544320850956
-0.044980135,0.0007983689678507291
-0.044450428,0.0008017143495467147
-0.043949157,0.0008019879382185615
-0.043422632,0.0008029472364459774
-0.042939596,0.0008079129344238274
-0.042453796,0.0008104983184980302
-0.041943189,0.0008099922282174925
-0.041448489,0.0008121441746037905
-0.040927052,0.0008159363983226975
-0.040439993,0.0008196172032815738
-0.039939556,0.0008239081506434083
-0.039448887,0.0008267918807784193
-0.038944852,0.0008300871432530416
-0.038441662,0.0008314559701021722
-0.037923414,0.0008330542025052831
-0.037434861,0.0008368322758340385
-0.036927432,0.0008407993794847853
-0.036430821,0.0008452960032122488
-0.03594524,0.0008543727971199486
-0.035441421,0.0008603525492179367
-0.034935467,0.0008620804076565833
-0.0344395,0.0008618662631650065
-0.033917639,0.0008612149377532444
-0.033400875,0.000861371387010746
-0.032914873,0.0008647189890864451
-0.032426108,0.0008672703666821584
-0.031932041,0.0008684962771507345
-0.031438395,0.0008712806788766835
-0.030945182,0.0008745686873562857
-0.030452814,0.00087654059327044
-0.029955352,0.0008798916557376975
-0.029441347,0.0008832520962406016
-0.028947487,0.0008848026956440238
-0.028462335,0.0008840856275195656
-0.027950026,0.0008859158065374871
-0.027447047,0.000889209335178346
-0.026933042,0.0008925267145429997
-0.026450217,0.0008975880343684781
-0.02595509,0.0009008381658296192
-0.025452327,0.0008994610204050933
-0.024941927,0.000894231971027757
-0.024430254,0.0008922965358511602
-0.02394446,0.0008946692392378681
-0.023440439,0.000900049621186871
-0.022937236,0.000905485264714418
-0.022435106,0.000907228754065856
-0.021946557,0.0009091279545693256
-0.021441884,0.0009143023601575762
-0.020934667,0.0009165448311789608
-0.020429783,0.0009172072114543642
-0.019954171,0.0009232524981025924
-0.019453954,0.0009282783396850364
-0.01892934,0.0009300893050547404
-0.018442061,0.0009321092811997376
-0.017945452,0.0009362076366583282
-0.017441837,0.0009379160257123076
-0.016935892,0.0009373263841283667
-0.016440129,0.0009418974023665876
-0.015954126,0.0009476001423199404
-0.015458787,0.000949568976297833
-0.014958142,0.0009507974121973976
-0.014461744,0.0009526665431891372
-0.013948585,0.0009547621975124626
-0.013451338,0.0009586177407914856
-0.012947725,0.000962224055169998
-0.012447295,0.000962079671067098
-0.01195535,0.000961283297687198
-0.011476557,0.0009638668641316454
-0.010975067,0.000967312318674949
-0.010474425,0.0009728612570109362
-0.0099553261,0.0009762071112399372
-0.0094506526,0.0009752895524865476
-0.0089551015,0.0009764541363337117
-0.0084618852,0.0009809680065060442
-0.0079444833,0.0009837439433289987
-0.0074584782,0.0009873571868444855
-0.0069724731,0.0009932837828172496
-0.006479043,0.0009961354930796834
-0.0059951609,0.0009963321301458723
-0.005487517,0.0009962948158014663
-0.0049726623,0.0009991320403059927
-0.0044715949,0.001005507787070844
-0.0039658612,0.001008537098473265
-0.0034645826,0.001008130749445014
-0.0029675469,0.001009107783762316
-0.0024639345,0.001010713883900914
-0.0019743235,0.001013440764061807
-0.0014828029,0.001016363996852836
-0.0010553405,0.001017743360969446
-0.00085466623,0.001018179464153945
-0.00062786875,0.001018776997286445
-0.00029271658,0.00101781344575877
-0.00042721114,0.00100879570864317
-0.00086760678,0.0009975323089208637
-0.0014034639,0.000988236081967537
-0.0019024089,0.0009810712363105337
-0.0024130216,0.0009776810343114228
-0.0028882073,0.000974364146882352
-0.0033909718,0.000967047743432448
-0.0038837648,0.0009600890717357016
-0.0043672244,0.000955668945405502
-0.0048653204,0.0009519640085205468
-0.005374236,0.0009486813865401512
-0.0058820914,0.0009429750135933752
-0.0063941893,0.0009374476689521932
-0.0068848608,0.0009354515310001782
-0.0073844423,0.0009341250108802854
-0.0078765992,0.0009320768933523396
-0.0083657866,0.0009272820720474996
-0.0088549731,0.0009226163874026708
-0.009356888,0.0009177258952048654
-0.009857106,0.0009149510232317804
-0.010365996,0.0009137561355364848
-0.010865181,0.00090980026612264
-0.011374732,0.0009054782777740168
-0.011869648,0.000901514758610304
-0.012364349,0.0008976077782184158
-0.012854596,0.0008954362801213639
-0.01335418,0.0008935043817338666
-0.013860548,0.0008907682272870747
-0.014357372,0.0008872524836247286
-0.014876681,0.0008837886452965973
-0.01535102,0.0008810463679967406
-0.015850604,0.0008776104114076597
-0.016342759,0.0008723266260791118
-0.016855916,0.0008653482832919977
-0.017347226,0.0008598455738306338
-0.017864199,0.0008555573521233824
-0.018368451,0.0008537803758507066
-0.018843213,0.0008514114051649865
-0.019344913,0.000849446840422579
-0.01985383,0.0008489966724785853
-0.020365715,0.0008483981004651017
-0.020834327,0.0008437913175266942
-0.021343667,0.0008401074714870296
-0.02182352,0.0008393923170986672
-0.022327131,0.000837719446685186
-0.022816742,0.0008359914182047186
-0.023339661,0.0008334390277687561
-0.023829907,0.000830646449079122
-0.024333308,0.0008269165702114653
-0.024853889,0.0008242177476252728
-0.025350079,0.0008240004617955802
-0.0258503,0.0008226858552478431
-0.026355395,0.0008204466268782427
-0.02683376,0.0008161166612505096
-0.027345859,0.000811850051158438
-0.027835468,0.0008096358152990361
-0.028334418,0.0008077219620948525
-0.028846301,0.0008034105343944675
-0.029341426,0.0008002311263192443
-0.029834008,0.0007984606556958665
-0.030337622,0.0007913743870125896
-0.030824689,0.0007833442877098491
-0.031329785,0.0007790326667923737
-0.03184358,0.0007776966561289537
-0.032332342,0.000776696041510953
-0.032828823,0.0007749803432318715
-0.033316866,0.0007727975296600402
-0.033828117,0.0007707421042410963
-0.03432982,0.0007708260503325928
-0.034838527,0.0007713125414738793
-0.035324957,0.0007667442323172104
-0.035831746,0.000760393085565067
-0.036319025,0.0007565021129536352
-0.036819451,0.0007551652795680479
-0.037326671,0.0007534784683769016
-0.03781268,0.0007482352912457201
-0.038312256,0.0007451275223839225
-0.038819689,0.0007438960973457955
-0.039330941,0.0007437571377387868
-0.03983964,0.0007422684913628297
-0.040325437,0.0007384696151280894
-0.040836472,0.0007339198127738304
-0.041341782,0.0007297819848409476
-0.041836698,0.0007265040836770134
-0.042326093,0.0007230579873672982
-0.042818256,0.0007191465798246947
-0.043323562,0.0007161789860590361
-0.043826722,0.000714005346835014
-0.044338424,0.0007122861760661958
-0.044821884,0.0007118657440177874
-0.045339499,0.0007105607445636285
-0.045831867,0.0007071210396437288
-0.046325933,0.0007036846644849805
-0.046827,0.0007021149902155018
-0.047326364,0.0007003323855180408
-0.04779752,0.0006968591029969185
-0.04832362,0.0006930199756256875
-0.048811533,0.0006906246681966047
-0.049315576,0.0006886717695764421
-0.049833395,0.0006872984186311799
-0.050325342,0.0006836266525001317
-0.050811131,0.0006825383212950942
-0.051325988,0.0006818369934249099
-0.051813904,0.0006775335675936515
-0.052324731,0.0006727812741263283
-0.052814342,0.0006703266442653123
-0.053305015,0.0006681853137706639
-0.053801838,0.0006662234820935357
-0.054300148,0.0006633380417042671
-0.054806512,0.0006603514190188714
-0.055301756,0.0006584906753914748
-0.055791676,0.0006579327589322417
-0.056305684,0.0006560343123662004
-0.056816939,0.000652418511216878
-0.05730591,0.0006489602206043131
-0.057812065,0.0006446367349579162
-0.058313981,0.00064023514783508
-0.058814418,0.000638015318717983
-0.059307422,0.0006360965929801433
-0.059806574,0.0006350054197052167
-0.060310606,0.000634560516186029
-0.060810618,0.000632763419532615
-0.061298534,0.0006288288952621028
-0.061799176,0.0006243447851038229
-0.062302358,0.0006235350806996914
-0.062787101,0.0006222729484930117
-0.06330619,0.0006205288802313489
-0.06381321,0.0006184107209668988
-0.064313211,0.000614683970087313
-0.064816609,0.000612149032585196
-0.065305792,0.0006096690077457539
-0.065815136,0.0006062844896843169
-0.066302821,0.0006035753887124748
-0.066809215,0.0006007841424838684
-0.067306876,0.0005998248375194441
-0.067806669,0.0005979377900884075
-0.068329804,0.0005945306112590922
-0.068801172,0.0005911460442870591
-0.06929376,0.0005869004530217765
-0.069792479,0.0005843347846368665
-0.070288457,0.0005843120240940514
-0.070815198,0.00058326312305494
-0.071306281,0.0005805263826240883
-0.071796328,0.0005790251136069732
-0.072313085,0.0005784274058829326
-0.072803117,0.0005761781920025711
-0.073302492,0.0005736640832091564
-0.073804833,0.000569757116156526
-0.074294455,0.0005660355747952239
-0.074801877,0.000563284621859094
-0.075304843,0.0005612200948235087
-0.075792119,0.0005599642185929791
-0.076283641,0.0005589266825322906
-0.076784074,0.0005566792707988367
-0.077288538,0.0005540023134758265
